parva_18,parva_100,chapter,shloka,section,section_by_volume,volume
Ashvamedhika,Ashvamedhika,1898,17,89,3,10
Ashvamedhika,Ashvamedhika,1899,20,89,3,10
Ashvamedhika,Ashvamedhika,1900,29,89,3,10
Ashvamedhika,Ashvamedhika,1901,19,89,3,10
Ashvamedhika,Ashvamedhika,1902,24,89,3,10
Ashvamedhika,Ashvamedhika,1903,24,89,3,10
Ashvamedhika,Ashvamedhika,1904,20,89,3,10
Ashvamedhika,Ashvamedhika,1905,25,89,3,10
Ashvamedhika,Ashvamedhika,1906,26,89,3,10
Ashvamedhika,Ashvamedhika,1907,27,89,3,10
Ashvamedhika,Ashvamedhika,1908,34,89,3,10
Ashvamedhika,Ashvamedhika,1909,20,89,3,10
Ashvamedhika,Ashvamedhika,1910,26,89,3,10
Ashvamedhika,Ashvamedhika,1911,32,89,3,10
Ashvamedhika,Ashvamedhika,1912,46,89,3,10
Ashvamedhika,Ashvamedhika,1913,39,89,3,10
Ashvamedhika,Ashvamedhika,1914,18,89,3,10
Ashvamedhika,Ashvamedhika,1915,22,89,3,10
Ashvamedhika,Ashvamedhika,1916,21,89,3,10
Ashvamedhika,Ashvamedhika,1917,32,89,3,10
Ashvamedhika,Ashvamedhika,1918,30,89,3,10
Ashvamedhika,Ashvamedhika,1919,19,89,3,10
Ashvamedhika,Ashvamedhika,1920,23,89,3,10
Ashvamedhika,Ashvamedhika,1921,26,89,3,10
Ashvamedhika,Ashvamedhika,1922,16,89,3,10
Ashvamedhika,Ashvamedhika,1923,21,89,3,10
Ashvamedhika,Ashvamedhika,1924,26,89,3,10
Ashvamedhika,Ashvamedhika,1925,39,89,3,10
Ashvamedhika,Ashvamedhika,1926,41,89,3,10
Ashvamedhika,Ashvamedhika,1927,22,89,3,10
Ashvamedhika,Ashvamedhika,1928,93,89,3,10
Ashvamedhika,Ashvamedhika,1929,34,89,3,10
Ashvamedhika,Ashvamedhika,1930,36,89,3,10
Ashvamedhika,Ashvamedhika,1931,15,89,3,10
Ashramavasika,Ashram Vasa,1932,25,90,4,10
Ashramavasika,Ashram Vasa,1933,13,90,4,10
Ashramavasika,Ashram Vasa,1934,17,90,4,10
Ashramavasika,Ashram Vasa,1935,15,90,4,10
Ashramavasika,Ashram Vasa,1936,23,90,4,10
Ashramavasika,Ashram Vasa,1937,28,90,4,10
Ashramavasika,Ashram Vasa,1938,19,90,4,10
Ashramavasika,Ashram Vasa,1939,22,90,4,10
Ashramavasika,Ashram Vasa,1940,26,90,4,10
Ashramavasika,Ashram Vasa,1941,16,90,4,10
Ashramavasika,Ashram Vasa,1942,19,90,4,10
Ashramavasika,Ashram Vasa,1943,23,90,4,10
Ashramavasika,Ashram Vasa,1944,22,90,4,10
Ashramavasika,Ashram Vasa,1945,17,90,4,10
Ashramavasika,Ashram Vasa,1946,26,90,4,10
Ashramavasika,Ashram Vasa,1947,27,90,4,10
Ashramavasika,Ashram Vasa,1948,23,90,4,10
Ashramavasika,Ashram Vasa,1949,12,90,4,10
Ashramavasika,Ashram Vasa,1950,15,90,4,10
Ashramavasika,Ashram Vasa,1951,17,90,4,10
Ashramavasika,Ashram Vasa,1952,13,90,4,10
Ashramavasika,Ashram Vasa,1953,32,90,4,10
Ashramavasika,Ashram Vasa,1954,21,90,4,10
Ashramavasika,Ashram Vasa,1955,24,90,4,10
Ashramavasika,Ashram Vasa,1956,18,90,4,10
Ashramavasika,Ashram Vasa,1957,22,90,4,10
Ashramavasika,Ashram Vasa,1958,16,90,4,10
Ashramavasika,Ashram Vasa,1959,16,90,4,10
Ashramavasika,Ashram Vasa,1960,26,90,4,10
Ashramavasika,Ashram Vasa,1961,18,90,4,10
Ashramavasika,Ashram Vasa,1962,20,90,4,10
Ashramavasika,Ashram Vasa,1963,18,90,4,10
Ashramavasika,Ashram Vasa,1964,37,90,4,10
Ashramavasika,Ashram Vasa,1965,26,90,4,10
Ashramavasika,Ashram Vasa,1966,25,90,4,10
Ashramavasika,Putra Darshana,1967,33,91,5,10
Ashramavasika,Putra Darshana,1968,18,91,5,10
Ashramavasika,Putra Darshana,1969,23,91,5,10
Ashramavasika,Putra Darshana,1970,24,91,5,10
Ashramavasika,Putra Darshana,1971,21,91,5,10
Ashramavasika,Putra Darshana,1972,28,91,5,10
Ashramavasika,Putra Darshana,1973,17,91,5,10
Ashramavasika,Putra Darshana,1974,18,91,5,10
Ashramavasika,Putra Darshana,1975,52,91,5,10
Ashramavasika,Naradagamana,1976,44,92,6,10
Ashramavasika,Naradagamana,1977,20,92,6,10
Ashramavasika,Naradagamana,1978,27,92,6,10
Mousala,Mousala,1979,11,93,7,10
Mousala,Mousala,1980,20,93,7,10
Mousala,Mousala,1981,22,93,7,10
Mousala,Mousala,1982,46,93,7,10
Mousala,Mousala,1983,25,93,7,10
Mousala,Mousala,1984,15,93,7,10
Mousala,Mousala,1985,22,93,7,10
Mousala,Mousala,1986,74,93,7,10
Mousala,Mousala,1987,38,93,7,10
Mahaprasthanika,Mahaprasthanika,1988,44,94,8,10
Mahaprasthanika,Mahaprasthanika,1989,26,94,8,10
Mahaprasthanika,Mahaprasthanika,1990,36,94,8,10
Svargarohana,Svargarohana,1991,26,95,9,10
Svargarohana,Svargarohana,1992,54,95,9,10
Svargarohana,Svargarohana,1993,41,95,9,10
Svargarohana,Svargarohana,1994,19,95,9,10
Svargarohana,Svargarohana,1995,54,95,9,10
